Filename,Predictions,Probability(%)
test/H1_0kEtuRN5bL_spectrogram_2.0.png,helix,99.98508
test/H1_0kO45PNBFP_spectrogram_2.0.png,blip,94.257286
test/H1_0lXmg9D2vH_spectrogram_2.0.png,koi_fish,95.03476
test/H1_0ljBnkXHQy_spectrogram_2.0.png,blip,99.99704
test/H1_0lxNqGby4Q_spectrogram_2.0.png,whistle,100.0
test/H1_0n4vsZorzC_spectrogram_2.0.png,low_frequency_lines,99.93643
test/H1_0nox4AiRQL_spectrogram_2.0.png,low_frequency_burst,99.99689
test/H1_0oSeFfbdPT_spectrogram_2.0.png,blip,99.99849
test/H1_0p7tZaSsMq_spectrogram_2.0.png,helix,99.999725
test/H1_0q4vXdyhJS_spectrogram_2.0.png,koi_fish,100.0
test/H1_0qXEWs9mLu_spectrogram_2.0.png,repeating_blips,82.38302
test/H1_0qhOZiXxFG_spectrogram_2.0.png,blip,99.99169
test/H1_0u1r1kBgwF_spectrogram_2.0.png,extremely_loud,99.96309
test/H1_0vs4hgxepo_spectrogram_2.0.png,blip,99.98678
test/H1_0wAa6b23CX_spectrogram_2.0.png,extremely_loud,45.13156
test/H1_0wO8eObl0J_spectrogram_2.0.png,scattered_light,99.98355
test/H1_0x1oGdHyBh_spectrogram_2.0.png,blip,99.960365
test/H1_0xWVm9Hddl_spectrogram_2.0.png,blip,99.95251
test/H1_0yn88IyjOH_spectrogram_2.0.png,low_frequency_burst,99.9996
test/H1_0zVLGu93lO_spectrogram_2.0.png,repeating_blips,90.67437
test/H1_0ze2NPQzog_spectrogram_2.0.png,blip,99.43067
test/H1_0zxRVjWedM_spectrogram_2.0.png,koi_fish,23.342066
test/H1_11P23LwYX1_spectrogram_2.0.png,whistle,81.40937
test/H1_12IfV6N9Vv_spectrogram_2.0.png,no_glitch,90.96911
test/H1_13EjW2v7JK_spectrogram_2.0.png,koi_fish,99.833496
test/H1_1434udlYch_spectrogram_2.0.png,extremely_loud,56.25438
test/H1_14ArH6uST2_spectrogram_2.0.png,power_line,99.99968
test/H1_14q9cQISeT_spectrogram_2.0.png,blip,61.704018
test/H1_1BvJF4qn5w_spectrogram_2.0.png,koi_fish,99.88402
test/H1_1D6WtR7WYN_spectrogram_2.0.png,low_frequency_burst,99.99966
test/H1_1EaRU2Bl0N_spectrogram_2.0.png,no_glitch,94.75619
test/H1_1F7ouIjvmL_spectrogram_2.0.png,light_modulation,67.67988
test/H1_1FIjb5tx0V_spectrogram_2.0.png,koi_fish,99.99894
test/H1_1H3I523Vrk_spectrogram_2.0.png,blip,99.93987
test/H1_1H5URSSSjX_spectrogram_2.0.png,scattered_light,61.914593
test/H1_1HoxYfxH8R_spectrogram_2.0.png,extremely_loud,99.02621
test/H1_1HyNmITaAi_spectrogram_2.0.png,koi_fish,99.999825
test/H1_1Lsf0hDoXT_spectrogram_2.0.png,power_line,99.16181
test/H1_1LtplUkIXk_spectrogram_2.0.png,koi_fish,99.99843
test/H1_1MCjFwUHye_spectrogram_2.0.png,blip,99.70554
test/H1_1N6HRIPZul_spectrogram_2.0.png,blip,99.94081
test/H1_1N7wPW5ehR_spectrogram_2.0.png,blip,99.77069
test/H1_1NmfK8UfSN_spectrogram_2.0.png,koi_fish,99.99998
test/H1_1Nqfi9RlFz_spectrogram_2.0.png,scattered_light,99.999275
test/H1_1OAhQHWEp4_spectrogram_2.0.png,power_line,99.98786
test/H1_1OzUpAoBwi_spectrogram_2.0.png,koi_fish,99.98053
test/H1_1QDSnpTXDC_spectrogram_2.0.png,koi_fish,99.99945
test/H1_1R2QyhoFfH_spectrogram_2.0.png,whistle,100.0
test/H1_1TMo0dhzxW_spectrogram_2.0.png,koi_fish,96.96539
test/H1_1UeSoNvNVA_spectrogram_2.0.png,scattered_light,99.997665
test/H1_1UqbbNVgkE_spectrogram_2.0.png,scattered_light,99.999916
test/H1_1WGm9sfium_spectrogram_2.0.png,repeating_blips,72.629265
test/H1_1WHPTTFbuT_spectrogram_2.0.png,koi_fish,98.01479
test/H1_1XQi3T3FNq_spectrogram_2.0.png,scratchy,99.92532
test/H1_1YP8fNDTkY_spectrogram_2.0.png,scattered_light,99.99917
test/H1_1ZiBLwkoSA_spectrogram_2.0.png,blip,99.998764
test/H1_1a0JILAF6A_spectrogram_2.0.png,scattered_light,99.99994
test/H1_1c5dyc3tkT_spectrogram_2.0.png,blip,92.33824
test/H1_1cAEnbDsQz_spectrogram_2.0.png,blip,99.978226
test/H1_1d01isGjqx_spectrogram_2.0.png,whistle,99.79083
test/H1_1dlDfES24R_spectrogram_2.0.png,blip,99.68576
test/H1_1eOIJvG4v1_spectrogram_2.0.png,whistle,99.992775
test/H1_1fJBsJGKua_spectrogram_2.0.png,blip,99.99709
test/H1_1fSBxlttJe_spectrogram_2.0.png,blip,97.23686
test/H1_1fgJRveZ7B_spectrogram_2.0.png,koi_fish,98.76944
test/H1_1g8Qu5xd3J_spectrogram_2.0.png,no_glitch,95.77333
test/H1_1gUA6jmN4G_spectrogram_2.0.png,koi_fish,98.96025
test/H1_1gtLoY8WCJ_spectrogram_2.0.png,koi_fish,99.99648
test/H1_1ibSM4r6gF_spectrogram_2.0.png,low_frequency_burst,88.36465
test/H1_1jLtvK2zsk_spectrogram_2.0.png,blip,54.16244
test/H1_1lG92tvHfY_spectrogram_2.0.png,extremely_loud,100.0
test/H1_1lu5yltTrI_spectrogram_2.0.png,blip,99.99391
test/H1_1mcZ85n8UQ_spectrogram_2.0.png,koi_fish,99.490204
test/H1_1nPwoPkK4U_spectrogram_2.0.png,koi_fish,99.999916
test/H1_1o6t6QrbWC_spectrogram_2.0.png,koi_fish,99.99991
test/H1_1pWhprAkAJ_spectrogram_2.0.png,blip,99.96121
test/H1_1r3Jp6O0l6_spectrogram_2.0.png,extremely_loud,100.0
test/H1_1tAERrmhGy_spectrogram_2.0.png,koi_fish,75.00538
test/H1_1tOykZxQty_spectrogram_2.0.png,koi_fish,37.663853
test/H1_1tbjVXiFm4_spectrogram_2.0.png,low_frequency_lines,99.99937
test/H1_1wBX7BfpdY_spectrogram_2.0.png,low_frequency_burst,97.20856
test/H1_1xlew6g7aG_spectrogram_2.0.png,blip,99.220474
test/H1_1y9yX98eFf_spectrogram_2.0.png,blip,99.67253
test/H1_1yVI8IDkOX_spectrogram_2.0.png,whistle,77.509315
test/H1_1ycYZhyvyu_spectrogram_2.0.png,koi_fish,91.91431
test/H1_1zMvy76tr6_spectrogram_2.0.png,blip,96.558495
test/H1_20OMhro5fU_spectrogram_2.0.png,koi_fish,94.24044
test/H1_214sFDYSUn_spectrogram_2.0.png,low_frequency_lines,92.83138
test/H1_21C2PBwZqo_spectrogram_2.0.png,extremely_loud,100.0
test/H1_25F2kUhNEA_spectrogram_2.0.png,blip,99.993286
test/H1_26CFfZBda0_spectrogram_2.0.png,scattered_light,99.99977
test/H1_26IPuZ90yW_spectrogram_2.0.png,tomte,99.722496
test/H1_26OqTtTc81_spectrogram_2.0.png,power_line,100.0
test/H1_26oBkkq3O0_spectrogram_2.0.png,scattered_light,98.91373
test/H1_27XPHg9pYG_spectrogram_2.0.png,low_frequency_burst,99.99996
test/H1_27pshv4k5u_spectrogram_2.0.png,blip,99.44775
test/H1_2BlP8i0u5o_spectrogram_2.0.png,no_glitch,91.153595
test/H1_2CT9I8ZhLE_spectrogram_2.0.png,whistle,99.999985
test/H1_2CbynuoFJJ_spectrogram_2.0.png,blip,97.51196
test/H1_2CkiuPNM8T_spectrogram_2.0.png,chirp,83.59659
test/H1_2ELjHsPsNX_spectrogram_2.0.png,light_modulation,98.5262
test/H1_2ElJBR2wbV_spectrogram_2.0.png,blip,99.98023
test/H1_2F95xnixP3_spectrogram_2.0.png,koi_fish,80.61206
test/H1_2FEncuZazC_spectrogram_2.0.png,power_line,99.351295
test/H1_2Fr5FYQWFx_spectrogram_2.0.png,scattered_light,99.99726
test/H1_2GHozJXecr_spectrogram_2.0.png,koi_fish,99.095085
test/H1_2IC23D8Gfs_spectrogram_2.0.png,blip,99.01482
test/H1_2IHLWtimQS_spectrogram_2.0.png,blip,95.28511
test/H1_2J3JVOsywJ_spectrogram_2.0.png,blip,99.99714
test/H1_2JbRRM8lLE_spectrogram_2.0.png,blip,98.89398
test/H1_2K2YT6IBYI_spectrogram_2.0.png,blip,95.317825
test/H1_2KTCtZ5NtL_spectrogram_2.0.png,power_line,99.99845
test/H1_2L70tspbqY_spectrogram_2.0.png,koi_fish,92.54932
test/H1_2LF5kOWFHl_spectrogram_2.0.png,power_line,91.6267
test/H1_2LU2xm3mtQ_spectrogram_2.0.png,koi_fish,100.0
test/H1_2LsVqfnLpl_spectrogram_2.0.png,whistle,47.98654
test/H1_2MHRoHUjY9_spectrogram_2.0.png,scattered_light,99.99998
test/H1_2MiqBqkHEl_spectrogram_2.0.png,koi_fish,99.71011
test/H1_2NNpuWcQ0s_spectrogram_2.0.png,blip,98.33225
test/H1_2NY0ZQgOlI_spectrogram_2.0.png,koi_fish,99.98242
test/H1_2Ny2HYvcZv_spectrogram_2.0.png,koi_fish,99.64459
test/H1_2OovfTLubE_spectrogram_2.0.png,blip,99.9923
test/H1_2PzZPKu1hK_spectrogram_2.0.png,blip,86.019775
test/H1_2QC7Snhgtp_spectrogram_2.0.png,blip,99.95459
test/H1_2QTlEABsi5_spectrogram_2.0.png,koi_fish,87.19582
test/H1_2QsNh4u8wx_spectrogram_2.0.png,low_frequency_burst,99.998405
test/H1_2RKS4KvXIn_spectrogram_2.0.png,blip,99.812515
test/H1_2RU2tw2zvF_spectrogram_2.0.png,koi_fish,99.999916
test/H1_2SPW6aInsj_spectrogram_2.0.png,blip,89.71612
test/H1_2TFLUmurSM_spectrogram_2.0.png,koi_fish,99.87415
test/H1_2TcRx3KxzS_spectrogram_2.0.png,scattered_light,99.99963
test/H1_2UZPKSSuj3_spectrogram_2.0.png,koi_fish,99.87807
test/H1_2V6OC7CgyC_spectrogram_2.0.png,scattered_light,100.0
test/H1_2V8zczBGbF_spectrogram_2.0.png,power_line,99.99604
test/H1_2W23MQZ6EE_spectrogram_2.0.png,low_frequency_burst,97.616745
test/H1_2YOda4C62i_spectrogram_2.0.png,blip,99.786064
test/H1_2ZGF22jYvP_spectrogram_2.0.png,blip,76.19459
test/H1_2ZfN5HSe64_spectrogram_2.0.png,scattered_light,55.9102
test/H1_2a0PlzK3VR_spectrogram_2.0.png,blip,99.34448
test/H1_2bDAZI204X_spectrogram_2.0.png,no_glitch,95.112434
test/H1_2bfhFV3csv_spectrogram_2.0.png,koi_fish,89.37312
test/H1_2dVTt0Mzgz_spectrogram_2.0.png,whistle,51.67534
test/H1_2ei0OxLi50_spectrogram_2.0.png,blip,85.84675
test/H1_2evM7Qg6Kh_spectrogram_2.0.png,whistle,42.731365
test/H1_2fFnxMuRqR_spectrogram_2.0.png,blip,50.55157
test/H1_2fJrQGHl7P_spectrogram_2.0.png,whistle,73.41268
test/H1_2fOzKNivit_spectrogram_2.0.png,blip,99.48449
test/H1_2fhapgaXQf_spectrogram_2.0.png,no_glitch,99.359184
test/H1_2hgRPSTpeF_spectrogram_2.0.png,low_frequency_burst,99.999985
test/H1_2hhFYCQWDF_spectrogram_2.0.png,blip,99.97862
test/H1_2i4RkONXz1_spectrogram_2.0.png,scratchy,93.92206
test/H1_2i6UunwUU9_spectrogram_2.0.png,helix,69.51226
test/H1_2kTRPGV09W_spectrogram_2.0.png,extremely_loud,100.0
test/H1_2kk2AGyMYR_spectrogram_2.0.png,low_frequency_burst,60.505634
test/H1_2l4gMR7z4b_spectrogram_2.0.png,koi_fish,91.28102
test/H1_2mJtpRIcz3_spectrogram_2.0.png,blip,99.823006
test/H1_2opsMxFqzF_spectrogram_2.0.png,koi_fish,99.9102
test/H1_2t3CDwuqop_spectrogram_2.0.png,blip,99.954994
test/H1_2tIShOsr8n_spectrogram_2.0.png,low_frequency_burst,97.00104
test/H1_2toYl24hmt_spectrogram_2.0.png,koi_fish,99.99975
test/H1_2uYeC6ZrVB_spectrogram_2.0.png,koi_fish,90.19892
test/H1_2vBW9hxKTS_spectrogram_2.0.png,whistle,99.93026
test/H1_2vyuqkL1j6_spectrogram_2.0.png,blip,97.59234
test/H1_2wq7AWkQu8_spectrogram_2.0.png,scratchy,93.33574
test/H1_2xIM8Vf2Bu_spectrogram_2.0.png,low_frequency_lines,99.99519
test/H1_2xQZR514eQ_spectrogram_2.0.png,koi_fish,99.97105
test/H1_2xxh7reUZm_spectrogram_2.0.png,blip,99.970055
test/H1_2ysS9ed2Gj_spectrogram_2.0.png,blip,99.42958
test/H1_30a0pBZRvY_spectrogram_2.0.png,blip,99.985245
test/H1_31QobKMfNg_spectrogram_2.0.png,whistle,99.98467
test/H1_31b9hwNZT8_spectrogram_2.0.png,koi_fish,99.99557
test/H1_33ALVcrVvQ_spectrogram_2.0.png,blip,99.86819
test/H1_34DWentUQv_spectrogram_2.0.png,koi_fish,97.29264
test/H1_34oqzKZXXt_spectrogram_2.0.png,low_frequency_burst,98.00351
test/H1_363AZA5MiJ_spectrogram_2.0.png,power_line,99.99998
test/H1_37PFuzqg40_spectrogram_2.0.png,blip,99.84281
test/H1_37pDfuP6wp_spectrogram_2.0.png,blip,99.90471
test/H1_386NNKop7Y_spectrogram_2.0.png,low_frequency_burst,100.0
test/H1_38WOPPcYD3_spectrogram_2.0.png,whistle,99.02325
test/H1_39gBQN97Kz_spectrogram_2.0.png,blip,83.63845
test/H1_3AeswKbztF_spectrogram_2.0.png,whistle,48.071003
test/H1_3AfLwR2qAE_spectrogram_2.0.png,low_frequency_burst,50.544907
test/H1_3BITKVnppA_spectrogram_2.0.png,koi_fish,99.802666
test/H1_3BMqeBXHU4_spectrogram_2.0.png,blip,96.835236
test/H1_3CUfIhZzKt_spectrogram_2.0.png,koi_fish,98.77454
test/H1_3EBSTrAppQ_spectrogram_2.0.png,extremely_loud,100.0
test/H1_3EBqetoLvI_spectrogram_2.0.png,power_line,50.23683
test/H1_3EDIQxsHFq_spectrogram_2.0.png,scattered_light,94.82847
test/H1_3GFm4GcMp8_spectrogram_2.0.png,koi_fish,100.0
test/H1_3JKBMOrzl5_spectrogram_2.0.png,koi_fish,66.82621
test/H1_3JZLifJrEv_spectrogram_2.0.png,blip,99.997925
test/H1_3LRDZC23oI_spectrogram_2.0.png,koi_fish,94.897934
test/H1_3MEJG6m6DW_spectrogram_2.0.png,power_line,99.99993
test/H1_3OXE65hT2Q_spectrogram_2.0.png,blip,99.996445
test/H1_3OdnTHCskM_spectrogram_2.0.png,blip,99.96189
test/H1_3P8pDsJRrh_spectrogram_2.0.png,scratchy,99.99989
test/H1_3PSTeU4azU_spectrogram_2.0.png,blip,99.99882
test/H1_3QgURk7es1_spectrogram_2.0.png,scattered_light,89.03824
test/H1_3RkJTmMBKA_spectrogram_2.0.png,koi_fish,98.435005
test/H1_3SR9iPJRNt_spectrogram_2.0.png,koi_fish,99.61104
test/H1_3SrLjjMGli_spectrogram_2.0.png,whistle,99.99998
test/H1_3VT6c4cyxU_spectrogram_2.0.png,scattered_light,99.93555
test/H1_3VeZkmdC4j_spectrogram_2.0.png,blip,99.90804
test/H1_3WLFkkrJKa_spectrogram_2.0.png,blip,99.96976
test/H1_3XMCkD5HlQ_spectrogram_2.0.png,power_line,99.97857
test/H1_3ap7JbOCty_spectrogram_2.0.png,blip,99.78327
test/H1_3bhclPWDjk_spectrogram_2.0.png,extremely_loud,99.99987
test/H1_3c2SJzo9MP_spectrogram_2.0.png,blip,53.246796
test/H1_3cyqfGmOQX_spectrogram_2.0.png,blip,99.77532
test/H1_3dKlpDfnP3_spectrogram_2.0.png,blip,94.85533
test/H1_3eWwicd16b_spectrogram_2.0.png,koi_fish,58.6687
test/H1_3f0cvR7wJk_spectrogram_2.0.png,koi_fish,78.14306
test/H1_3g6ZrxEq39_spectrogram_2.0.png,low_frequency_burst,89.293785
test/H1_3kaPCDjpT5_spectrogram_2.0.png,blip,97.333
test/H1_3kgirJpwKp_spectrogram_2.0.png,blip,99.87105
test/H1_3km27o2A0G_spectrogram_2.0.png,scattered_light,100.0
test/H1_3lOPMInLfi_spectrogram_2.0.png,koi_fish,46.0349
test/H1_3lhtellmAU_spectrogram_2.0.png,blip,99.787674
test/H1_3mudA94eSs_spectrogram_2.0.png,blip,99.98949
test/H1_3n08km98UB_spectrogram_2.0.png,scattered_light,100.0
test/H1_3qi3YMrYNo_spectrogram_2.0.png,power_line,99.99815
test/H1_3ql7CfxpEr_spectrogram_2.0.png,whistle,95.93323
test/H1_3sd26tGFDA_spectrogram_2.0.png,scattered_light,100.0
test/H1_3t2uC8YEXt_spectrogram_2.0.png,blip,97.045555
test/H1_3tdb2QUKa3_spectrogram_2.0.png,power_line,74.83795
test/H1_3tzYVxbBIJ_spectrogram_2.0.png,power_line,96.1811
test/H1_3urVIdu77J_spectrogram_2.0.png,low_frequency_lines,98.95133
test/H1_3wIB9y4D8y_spectrogram_2.0.png,power_line,99.98503
test/H1_3wQVVFi41b_spectrogram_2.0.png,koi_fish,99.74693
test/H1_3wc5LkmLyd_spectrogram_2.0.png,power_line,99.08038
test/H1_3zaUkosfc0_spectrogram_2.0.png,low_frequency_burst,42.00383
test/H1_3zeWi7MSb0_spectrogram_2.0.png,low_frequency_burst,99.07492
test/H1_43S1S6MILl_spectrogram_2.0.png,blip,99.932014
test/H1_443aryuo1W_spectrogram_2.0.png,blip,84.18999
test/H1_45ET5cZtQz_spectrogram_2.0.png,koi_fish,98.384186
test/H1_45LPn3KaDj_spectrogram_2.0.png,scattered_light,92.81394
test/H1_45RohqzzIe_spectrogram_2.0.png,blip,98.95726
test/H1_46wTAwFgSd_spectrogram_2.0.png,koi_fish,99.99748
test/H1_47VSX9zwX6_spectrogram_2.0.png,blip,99.53489
test/H1_47WLicXiMO_spectrogram_2.0.png,power_line,99.99381
test/H1_48HW8avpAw_spectrogram_2.0.png,low_frequency_burst,99.99953
test/H1_48rBO4mF8F_spectrogram_2.0.png,blip,99.35386
test/H1_4AD8hs3Oxy_spectrogram_2.0.png,whistle,100.0
test/H1_4Amjw3ygPq_spectrogram_2.0.png,blip,99.94495
test/H1_4AuyOfgI2E_spectrogram_2.0.png,scattered_light,93.79637
test/H1_4BRUnMW9v7_spectrogram_2.0.png,light_modulation,44.934772
test/H1_4BxILdjo7T_spectrogram_2.0.png,blip,99.9827
test/H1_4DIUuijk5h_spectrogram_2.0.png,low_frequency_burst,99.99939
test/H1_4DqOpU6Z0Y_spectrogram_2.0.png,whistle,37.85822
test/H1_4GqltJlrkP_spectrogram_2.0.png,blip,99.14057
test/H1_4H4m7RBFLC_spectrogram_2.0.png,extremely_loud,99.96747
test/H1_4HTsNbsfI6_spectrogram_2.0.png,blip,99.8201
test/H1_4IjLFrxO7g_spectrogram_2.0.png,blip,99.88569
test/H1_4Iu3VTFF7n_spectrogram_2.0.png,whistle,99.973526
test/H1_4JFCYBejmy_spectrogram_2.0.png,no_glitch,46.57504
test/H1_4KiUqB15Xy_spectrogram_2.0.png,power_line,99.94499
test/H1_4MmeLnWZLY_spectrogram_2.0.png,whistle,99.99993
test/H1_4Mr4n35D9v_spectrogram_2.0.png,low_frequency_burst,99.997154
test/H1_4OCBEuqJJz_spectrogram_2.0.png,koi_fish,78.5588
test/H1_4QU1cZjwwg_spectrogram_2.0.png,koi_fish,99.999176
test/H1_4RA08miqW8_spectrogram_2.0.png,power_line,99.99863
test/H1_4REgWsRgqn_spectrogram_2.0.png,koi_fish,99.999985
test/H1_4SB3hvtwUZ_spectrogram_2.0.png,blip,99.96681
test/H1_4SIJRSQYll_spectrogram_2.0.png,extremely_loud,100.0
test/H1_4T5TrhIQPX_spectrogram_2.0.png,low_frequency_burst,99.99988
test/H1_4TskgvMLa2_spectrogram_2.0.png,blip,99.99845
test/H1_4W3EgHsFdB_spectrogram_2.0.png,blip,87.494736
test/H1_4WXT7g575l_spectrogram_2.0.png,tomte,70.66407
test/H1_4X4vKuXQYj_spectrogram_2.0.png,scattered_light,99.999985
test/H1_4X6LS2zZuP_spectrogram_2.0.png,koi_fish,36.770943
test/H1_4ZzTArvUA7_spectrogram_2.0.png,blip,99.99981
test/H1_4aMAeXX0lg_spectrogram_2.0.png,none_of_the_above,59.326775
test/H1_4b6mnCtIAJ_spectrogram_2.0.png,power_line,99.99994
test/H1_4bHVM5UuEs_spectrogram_2.0.png,extremely_loud,99.96457
test/H1_4bJoYtpbXm_spectrogram_2.0.png,repeating_blips,75.83228
test/H1_4etPAkoN7W_spectrogram_2.0.png,koi_fish,85.62928
test/H1_4f6990pURE_spectrogram_2.0.png,blip,42.878613
test/H1_4fe92J089c_spectrogram_2.0.png,light_modulation,90.62395
test/H1_4gJt4h8b4x_spectrogram_2.0.png,blip,99.17698
test/H1_4itmbqTtPY_spectrogram_2.0.png,blip,99.75412
test/H1_4jDXMFFYGo_spectrogram_2.0.png,low_frequency_burst,50.824444
test/H1_4jwVqTJFOb_spectrogram_2.0.png,blip,99.97839
test/H1_4kOrBpJXnS_spectrogram_2.0.png,blip,55.485367
test/H1_4m0qiQkG6I_spectrogram_2.0.png,koi_fish,99.999535
test/H1_4mG5Hai0Qi_spectrogram_2.0.png,koi_fish,99.88464
test/H1_4n0hUVrbH1_spectrogram_2.0.png,blip,99.996635
test/H1_4sQ9RKVakQ_spectrogram_2.0.png,whistle,99.99976
test/H1_4uxt0puYXI_spectrogram_2.0.png,power_line,97.9981
test/H1_4uyRJE4Dtt_spectrogram_2.0.png,koi_fish,99.477425
test/H1_4v74ZtbEs9_spectrogram_2.0.png,extremely_loud,100.0
test/H1_4vVJtWTl9x_spectrogram_2.0.png,low_frequency_burst,72.341125
test/H1_4vgUrOlGDS_spectrogram_2.0.png,light_modulation,98.27876
test/H1_4wCKAXxuWZ_spectrogram_2.0.png,koi_fish,99.9936
test/H1_4wHdLmd77j_spectrogram_2.0.png,blip,99.99843
test/H1_4wQ9nbcGR8_spectrogram_2.0.png,blip,51.325787
test/H1_4xXKNocPub_spectrogram_2.0.png,no_glitch,85.94141
test/H1_4yz6SVO7pV_spectrogram_2.0.png,blip,94.11956
test/H1_4zIaC8wg43_spectrogram_2.0.png,extremely_loud,89.584
test/H1_501D1aU40b_spectrogram_2.0.png,whistle,98.880264
test/H1_50B8B1HbYb_spectrogram_2.0.png,blip,99.910934
test/H1_50i6TjDfwD_spectrogram_2.0.png,blip,96.52927
test/H1_56NGhp8VLM_spectrogram_2.0.png,no_glitch,99.01536
test/H1_56dyDTsHST_spectrogram_2.0.png,blip,99.963745
test/H1_5750IqyvBT_spectrogram_2.0.png,blip,96.81969
test/H1_5A3o0EX48U_spectrogram_2.0.png,blip,79.86232
test/H1_5B89MFso5N_spectrogram_2.0.png,scattered_light,98.631355
test/H1_5BR3N58FOe_spectrogram_2.0.png,blip,99.38547
test/H1_5C3f8Xvzjb_spectrogram_2.0.png,blip,96.437386
test/H1_5EUciU3au8_spectrogram_2.0.png,low_frequency_burst,99.159
test/H1_5EVDGG63kS_spectrogram_2.0.png,blip,95.85772
test/H1_5FAW9DQA8F_spectrogram_2.0.png,blip,99.74114
test/H1_5GpeYQXPjf_spectrogram_2.0.png,koi_fish,99.94868
test/H1_5HPltvbvRC_spectrogram_2.0.png,blip,99.98906
test/H1_5HpX0lqUWx_spectrogram_2.0.png,low_frequency_lines,96.87829
test/H1_5IZtRLffD0_spectrogram_2.0.png,extremely_loud,66.33827
test/H1_5KrUFH6gS7_spectrogram_2.0.png,tomte,90.01723
test/H1_5L3IFMvXCm_spectrogram_2.0.png,extremely_loud,100.0
test/H1_5LFyHkXrIi_spectrogram_2.0.png,extremely_loud,65.38841
